state,condition,measure_id,measure_name,score,footnote,start_date,end_date,state_full
VI,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,NA,5,2023-04-01,2024-03-31,vi
VI,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),NA,5,2023-04-01,2024-03-31,vi
VI,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),NA,5,2023-04-01,2024-03-31,vi
VI,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),NA,5,2023-04-01,2024-03-31,vi
VI,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),NA,5,2023-04-01,2024-03-31,vi
VI,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,NA,5,2023-04-01,2024-03-31,vi
VI,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),NA,5,2023-04-01,2024-03-31,vi
VI,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),NA,5,2023-04-01,2024-03-31,vi
VI,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),NA,5,2023-04-01,2024-03-31,vi
VI,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),NA,5,2023-04-01,2024-03-31,vi
VI,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,NA,5,2023-01-01,2023-12-31,vi
VI,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,NA,5,2023-04-01,2024-03-31,vi
VI,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,NA,5,2023-01-01,2023-12-31,vi
VI,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,NA,5,2023-01-01,2023-12-31,vi
VI,Electronic Clinical Quality Measure,SAFE_USE_OF_OPIOIDS,Safe Use of Opioids - Concurrent Prescribing,NA,5,2023-01-01,2023-12-31,vi
VI,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,NA,5,2023-04-01,2024-03-31,vi
VI,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,NA,5,2023-04-01,2024-03-31,vi
VI,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,NA,5,2023-04-01,2024-03-31,vi
VI,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,NA,5,2023-04-01,2024-03-31,vi
VI,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,NA,5,2023-04-01,2024-03-31,vi
VT,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations,27.6,NA,2024-01-01,2024-03-31,vermont
VT,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,69,NA,2023-10-01,2024-03-31,vermont
VT,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,176,"25, 26",2023-04-01,2024-03-31,vermont
VT,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),NA,"25, 26",2023-04-01,2024-03-31,vermont
VT,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),145,"25, 26",2023-04-01,2024-03-31,vermont
VT,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),177,"25, 26",2023-04-01,2024-03-31,vermont
VT,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),244,"25, 26",2023-04-01,2024-03-31,vermont
VT,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,324,25,2023-04-01,2024-03-31,vermont
VT,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),NA,25,2023-04-01,2024-03-31,vermont
VT,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),576,25,2023-04-01,2024-03-31,vermont
VT,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),257,25,2023-04-01,2024-03-31,vermont
VT,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),440,25,2023-04-01,2024-03-31,vermont
VT,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,2,"25, 26",2023-01-01,2023-12-31,vermont
VT,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,44,25,2023-04-01,2024-03-31,vermont
VT,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,99,"25, 26",2023-01-01,2023-12-31,vermont
VT,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,NA,5,2023-01-01,2023-12-31,vermont
VT,Electronic Clinical Quality Measure,SAFE_USE_OF_OPIOIDS,Safe Use of Opioids - Concurrent Prescribing,15,NA,2023-01-01,2023-12-31,vermont
VT,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,59,"25, 26",2023-04-01,2024-03-31,vermont
VT,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,58,"25, 26",2023-04-01,2024-03-31,vermont
VT,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,84,"25, 26",2023-04-01,2024-03-31,vermont
VT,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,80,"25, 26",2023-04-01,2024-03-31,vermont
VT,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,91,"25, 26",2023-04-01,2024-03-31,vermont
WA,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations,9.6,NA,2024-01-01,2024-03-31,washington
WA,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,75,NA,2023-10-01,2024-03-31,washington
WA,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,154,"25, 26",2023-04-01,2024-03-31,washington
WA,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),203,"25, 26",2023-04-01,2024-03-31,washington
WA,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),131,"25, 26",2023-04-01,2024-03-31,washington
WA,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),166,"25, 26",2023-04-01,2024-03-31,washington
WA,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),192,"25, 26",2023-04-01,2024-03-31,washington
WA,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,243,25,2023-04-01,2024-03-31,washington
WA,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),330,25,2023-04-01,2024-03-31,washington
WA,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),192,25,2023-04-01,2024-03-31,washington
WA,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),266,25,2023-04-01,2024-03-31,washington
WA,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),298,25,2023-04-01,2024-03-31,washington
WA,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,3,"25, 26",2023-01-01,2023-12-31,washington
WA,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,63,25,2023-04-01,2024-03-31,washington
WA,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,93,"25, 26",2023-01-01,2023-12-31,washington
WA,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,NA,5,2023-01-01,2023-12-31,washington
WA,Electronic Clinical Quality Measure,SAFE_USE_OF_OPIOIDS,Safe Use of Opioids - Concurrent Prescribing,13,NA,2023-01-01,2023-12-31,washington
WA,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,60,"25, 26",2023-04-01,2024-03-31,washington
WA,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,70,"25, 26",2023-04-01,2024-03-31,washington
WA,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,83,"25, 26",2023-04-01,2024-03-31,washington
WA,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,79,"25, 26",2023-04-01,2024-03-31,washington
WA,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,89,"25, 26",2023-04-01,2024-03-31,washington
WI,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations,9.6,NA,2024-01-01,2024-03-31,wisconsin
WI,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,86,NA,2023-10-01,2024-03-31,wisconsin
WI,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,137,"25, 26",2023-04-01,2024-03-31,wisconsin
WI,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),167,"25, 26",2023-04-01,2024-03-31,wisconsin
WI,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),129,"25, 26",2023-04-01,2024-03-31,wisconsin
WI,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),145,"25, 26",2023-04-01,2024-03-31,wisconsin
WI,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),171,"25, 26",2023-04-01,2024-03-31,wisconsin
